land_area,price,region
16 сот,150000.0,"Республика Татарстан, Нижнекамский р-н, Краснокадкинское сельское поселение, д. Средние Челны"
10 сот,850000.0,"Смоленская область, Смоленский р-н, д. Быльники"
10 сот,149000.0,"Московская область, г.о. Серпухов, с. Липицы"
8.5 сот,250000.0,"Новгородская область, Великий Новгород"
15 сот,500000.0,"Ленинградская область, Киришский р-н, Пчёвжинское сельское поселение, д. Борутино"
40 сот,570000.0,"Ленинградская область, Волосовский р-н, Бегуницкое сельское поселение, д. Пежевицы"
7.3 сот,7000000.0,"Московская область, г.о. Красногорск, д. Гольёво"
7 сот,150000.0,"Республика Татарстан, Тукаевский р-н, д. Кулушево"
8 сот,200000.0,"Воронежская область, Бутурлиновский р-н, город Бутурлиновка"
10.8 сот,1150000.0,"Чувашская Республика, Цивильский р-н, Цивильск"
30 сот,695000.0,"Тульская область, муниципальное образование Тула, д. Струково"
30 сот,18000000.0,"Самарская область, Самара"
6.1 сот,900000.0,"Краснодарский край, г.о. Новороссийск, хутор Семигорский"
